,id,name,genres,popularity,followers
239,0mUKZR7k8cOSewS6faryVf,Veeyam,[],24,323
240,0mUKZR7k8cOSewS6faryVf,Veeyam,[],24,323
241,0mUKZR7k8cOSewS6faryVf,Veeyam,[],24,323
242,0mUKZR7k8cOSewS6faryVf,Veeyam,[],24,323
243,0mUKZR7k8cOSewS6faryVf,Veeyam,[],24,323
244,0mUKZR7k8cOSewS6faryVf,Veeyam,[],24,323
245,7wg1qvie3KqDNQbAkTdbX0,Louis The Child,"['edm', 'electronic trap', 'indie poptimism', 'tropical house', 'vapor soul', 'vapor twitch']",72,124724
246,5JMLG56F1X5mFmWNmS0iAp,Chelsea Cutler,['indie poptimism'],73,20269
247,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,['pop'],99,14051581
248,6LuN9FCkKOj5PcnpouEgny,Khalid,[],99,1095095
249,5H6xmHXjsq98NLbEjuE29f,NEIKED,"['house', 'pop', 'tropical house']",73,37696
250,4H1PNuHElBLVok0lnYMrRb,Dyo,[],69,2169
251,7CajNmpbOovFoOoasH2HaY,Calvin Harris,"['edm', 'electro house', 'house', 'pop', 'progressive house']",91,8491315
252,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,"['dance pop', 'indie r&b', 'neo soul', 'pop', 'pop rap', 'rap']",88,2597010
253,6oMuImdp5ZcFhWP0ESe6mG,Migos,"['dwn trap', 'pop rap', 'rap', 'trap music']",94,2662840
254,26VFTg2z8YR0cCuwLzESi2,Halsey,"['dance pop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop', 'tropical house']",90,2277879
255,6vXTefBL93Dj5IqAWq6OTv,French Montana,"['pop rap', 'rap', 'trap music']",92,1113382
256,1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,[],86,20826
257,5pUo3fmmHT8bhCyHE52hA6,Liam Payne,['post-teen pop'],85,634767
258,0VRj0yCOv2FXJNP47XQnx5,Quavo,[],94,737870
259,1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,"['dance pop', 'pop', 'post-teen pop', 'swedish pop', 'tropical house']",87,1526872
260,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,"['dwn trap', 'pop', 'pop rap', 'rap', 'trap music']",95,1185394
261,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,"['big room', 'edm', 'progressive house', 'tropical house']",88,3977241
262,3WGpXCj9YhhfX11TToZcXP,Troye Sivan,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",82,1721247
263,6jfmpYXOrvtUzjcP53kYSA,Dunez,[],49,541
264,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
265,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
266,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
267,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
268,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
269,5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson,"['country', 'country christmas', 'country rock', 'folk', 'mellow gold', 'nashville sound', 'outlaw country', 'singer-songwriter', 'texas country', 'traditional country']",73,449105
270,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
271,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
272,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
273,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
274,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
275,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
276,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
277,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
278,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
279,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
280,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
281,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
282,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
283,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
284,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
285,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
286,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
287,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
288,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
289,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
290,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
291,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
292,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
293,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
294,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
295,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
296,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
297,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
298,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
299,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
300,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
301,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']",72,679770
302,3TVXtAsR1Inumwj472S9r4,Drake,"['canadian pop', 'hip hop', 'pop rap', 'rap']",99,14033075
303,6vXTefBL93Dj5IqAWq6OTv,French Montana,"['pop rap', 'rap', 'trap music']",92,1113382
304,1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,[],86,20826
305,2UwqpfQtNuhBwviIC0f2ie,Damso,['trap francais'],81,425268
306,2UwqpfQtNuhBwviIC0f2ie,Damso,['trap francais'],81,425268
307,2UwqpfQtNuhBwviIC0f2ie,Damso,['trap francais'],81,425268
308,2UwqpfQtNuhBwviIC0f2ie,Damso,['trap francais'],81,425268
309,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,['rap'],96,2400685
310,62zLrboqOTPyozwi721CVy,Lorenzo,[],63,58326
311,7CUFPNi1TU8RowpnFRSsZV,Niska,"['francoton', 'trap francais']",83,568414
312,1URnnhqYAYcrqrcwql10ft,21 Savage,"['dwn trap', 'rap', 'trap music']",98,2217951
313,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,"['rap', 'southern hip hop', 'trap music']",93,263739
314,1RyvyyTE3xzB2ZywiAwp0i,Future,"['pop rap', 'rap', 'southern hip hop', 'trap music']",96,4751349
315,1URnnhqYAYcrqrcwql10ft,21 Savage,"['dwn trap', 'rap', 'trap music']",98,2217951
316,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,"['rap', 'southern hip hop', 'trap music']",93,263739
317,7CUFPNi1TU8RowpnFRSsZV,Niska,"['francoton', 'trap francais']",83,568414
318,0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,"['dance pop', 'pop', 'pop rap', 'rap', 'trap music']",87,1583848
319,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,"['dance pop', 'pop', 'pop christmas', 'r&b', 'soul christmas', 'urban contemporary']",95,15322815
320,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,"['dwn trap', 'pop rap', 'rap', 'trap music']",88,1747833
321,0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,"['dance pop', 'pop', 'pop rap', 'rap', 'trap music']",87,1583848
322,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,"['dance pop', 'pop', 'pop christmas', 'r&b', 'soul christmas', 'urban contemporary']",95,15322815
323,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,"['dwn trap', 'pop rap', 'rap', 'trap music']",88,1747833
324,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,"['dwn trap', 'pop rap', 'rap', 'trap music']",88,1747833
325,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,"['dwn trap', 'pop rap', 'rap', 'trap music']",88,1747833
326,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,"['dwn trap', 'pop rap', 'rap', 'trap music']",88,1747833
327,4IdI1p8OrVpot6dbdCl3wv,Moral Distraida,['chilean rock'],64,39461
328,4IdI1p8OrVpot6dbdCl3wv,Moral Distraida,['chilean rock'],64,39461
329,4IdI1p8OrVpot6dbdCl3wv,Moral Distraida,['chilean rock'],64,39461
330,4IdI1p8OrVpot6dbdCl3wv,Moral Distraida,['chilean rock'],64,39461
331,4IdI1p8OrVpot6dbdCl3wv,Moral Distraida,['chilean rock'],64,39461
332,4IdI1p8OrVpot6dbdCl3wv,Moral Distraida,['chilean rock'],64,39461
333,4IdI1p8OrVpot6dbdCl3wv,Moral Distraida,['chilean rock'],64,39461
334,4IdI1p8OrVpot6dbdCl3wv,Moral Distraida,['chilean rock'],64,39461
335,4IdI1p8OrVpot6dbdCl3wv,Moral Distraida,['chilean rock'],64,39461
336,4IdI1p8OrVpot6dbdCl3wv,Moral Distraida,['chilean rock'],64,39461
337,4IdI1p8OrVpot6dbdCl3wv,Moral Distraida,['chilean rock'],64,39461
338,4IdI1p8OrVpot6dbdCl3wv,Moral Distraida,['chilean rock'],64,39461
339,4IdI1p8OrVpot6dbdCl3wv,Moral Distraida,['chilean rock'],64,39461
340,4IdI1p8OrVpot6dbdCl3wv,Moral Distraida,['chilean rock'],64,39461
341,4IdI1p8OrVpot6dbdCl3wv,Moral Distraida,['chilean rock'],64,39461
342,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
343,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
344,6gWVXK2R7WYXTqxULGAyfx,Illapu,"['andean', 'chilean rock', 'nueva cancion']",57,41008
345,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
346,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
347,1cAvWgEUQKLxcWKqqKDh35,Kitra,[],39,16
348,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
349,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
350,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
351,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
352,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
353,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
354,271TPCWy79Q4utmSP6uSQg,Portavoz,"['chilean rock', 'rap chileno', 'reggaeton flow']",61,60995
355,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
356,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
357,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
358,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
359,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
360,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
361,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
362,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
363,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
364,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
365,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
366,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
367,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
368,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
369,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
370,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
371,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
372,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
373,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
374,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
375,6gWVXK2R7WYXTqxULGAyfx,Illapu,"['andean', 'chilean rock', 'nueva cancion']",57,41008
376,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
377,22QaKKmBIH3QiotuG30W3o,SantaFeria,['chilean rock'],65,61184
378,3HOkZ1yVuMiVJeH1sFjMQL,Meta Guacha,['cumbia villera'],45,10131
379,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
380,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
381,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
382,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
383,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
384,19nFjml2GjS4LuL4NrDa7D,Ed Motta,"['bossa nova', 'mpb', 'samba']",51,41913
385,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
386,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
387,38PMIrBJUOQPsodw4MpIXO,Armandinho,[],47,131
388,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
389,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
390,1fB70H0nL0avbtQEGi8pLE,Edu Ribeiro,[],56,55720
391,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
392,1Fcj65oeOkCuehUQ62Hntb,Marcelo Mira,[],43,355
393,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
394,6fejkW6iOMAvZLxVLAFyMN,Marceleza,[],50,44
395,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
396,0n1wKapVwhPJKt0REzPNfb,Tati Portella,[],48,282
397,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
398,4kFDUmta3ihdpLBVLh1Vhw,Edson Gomes,"['axe', 'forro']",53,97256
399,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
400,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
401,0l82Lk1LX5X2qqYuPSXTuf,Saulo,['axe'],56,74157
402,4feNlRgRRuqeMeWNJkZgI7,Projeto DM de Boa,[],37,36
403,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
404,6102bVgHhOwz9NGawJPJOL,Toni Garrido,['mpb'],46,1124
405,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
406,7oEkUINVIj1Nr3Wnj8tzqr,Gilberto Gil,"['bossa nova', 'forro', 'mpb', 'pagode', 'samba', 'world christmas']",68,267437
407,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
408,38PMIrBJUOQPsodw4MpIXO,Armandinho,[],47,131
409,04Wl7AcDNA0mJ27Zhlbfik,Duda,[],44,608
410,1fB70H0nL0avbtQEGi8pLE,Edu Ribeiro,[],56,55720
411,1Fcj65oeOkCuehUQ62Hntb,Marcelo Mira,[],43,355
412,6fejkW6iOMAvZLxVLAFyMN,Marceleza,[],50,44
413,6GQvk62g1Ugwh4akzjLedn,Tati,[],44,579
414,0DeYGyiPrK4mQlePUCmSh9,Sander,[],39,100
415,6r9jXjPwsd3OP4aCSfYRhW,Zeider,[],43,100
416,4kFDUmta3ihdpLBVLh1Vhw,Edson Gomes,"['axe', 'forro']",53,97256
417,6LfQE4LtgsdC4zhgDjDzMR,Sine Calmon,[],44,4990
418,6crUnfFtxFx7u9OGE1AHZo,Ponto De Equilíbrio,"['brazilian hip hop', 'deep funk carioca']",62,326572
419,0l82Lk1LX5X2qqYuPSXTuf,Saulo,['axe'],56,74157
420,6102bVgHhOwz9NGawJPJOL,Toni Garrido,['mpb'],46,1124
421,7dzq55YG3wjViqexDwiycQ,Ivete Sangalo,"['axe', 'mpb', 'pagode']",75,430549
422,7MrLqMHA15mFhb5OcOpF2U,Giberto Gil,[],39,420
423,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
424,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
425,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
426,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
427,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
428,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
429,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
430,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
431,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
432,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
433,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
434,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
435,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
436,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
437,4PhdYoQGH8s1xee81dqQOO,Natiruts,[],75,1141577
438,2ST5XwWB4uXGKk2NXP8DUI,Los Cafres,"['argentine reggae', 'argentine rock', 'latin alternative', 'rock en espanol']",70,330149
439,2ST5XwWB4uXGKk2NXP8DUI,Los Cafres,"['argentine reggae', 'argentine rock', 'latin alternative', 'rock en espanol']",70,330149
440,2ST5XwWB4uXGKk2NXP8DUI,Los Cafres,"['argentine reggae', 'argentine rock', 'latin alternative', 'rock en espanol']",70,330149
441,2ST5XwWB4uXGKk2NXP8DUI,Los Cafres,"['argentine reggae', 'argentine rock', 'latin alternative', 'rock en espanol']",70,330149
442,2ST5XwWB4uXGKk2NXP8DUI,Los Cafres,"['argentine reggae', 'argentine rock', 'latin alternative', 'rock en espanol']",70,330149
443,2ST5XwWB4uXGKk2NXP8DUI,Los Cafres,"['argentine reggae', 'argentine rock', 'latin alternative', 'rock en espanol']",70,330149
444,2ST5XwWB4uXGKk2NXP8DUI,Los Cafres,"['argentine reggae', 'argentine rock', 'latin alternative', 'rock en espanol']",70,330149
445,2ST5XwWB4uXGKk2NXP8DUI,Los Cafres,"['argentine reggae', 'argentine rock', 'latin alternative', 'rock en espanol']",70,330149
446,2ST5XwWB4uXGKk2NXP8DUI,Los Cafres,"['argentine reggae', 'argentine rock', 'latin alternative', 'rock en espanol']",70,330149
447,2ST5XwWB4uXGKk2NXP8DUI,Los Cafres,"['argentine reggae', 'argentine rock', 'latin alternative', 'rock en espanol']",70,330149
448,2ST5XwWB4uXGKk2NXP8DUI,Los Cafres,"['argentine reggae', 'argentine rock', 'latin alternative', 'rock en espanol']",70,330149
449,2ST5XwWB4uXGKk2NXP8DUI,Los Cafres,"['argentine reggae', 'argentine rock', 'latin alternative', 'rock en espanol']",70,330149
450,2ST5XwWB4uXGKk2NXP8DUI,Los Cafres,"['argentine reggae', 'argentine rock', 'latin alternative', 'rock en espanol']",70,330149
451,2ST5XwWB4uXGKk2NXP8DUI,Los Cafres,"['argentine reggae', 'argentine rock', 'latin alternative', 'rock en espanol']",70,330149
452,2ST5XwWB4uXGKk2NXP8DUI,Los Cafres,"['argentine reggae', 'argentine rock', 'latin alternative', 'rock en espanol']",70,330149
453,2ST5XwWB4uXGKk2NXP8DUI,Los Cafres,"['argentine reggae', 'argentine rock', 'latin alternative', 'rock en espanol']",70,330149
454,2ST5XwWB4uXGKk2NXP8DUI,Los Cafres,"['argentine reggae', 'argentine rock', 'latin alternative', 'rock en espanol']",70,330149
455,2ST5XwWB4uXGKk2NXP8DUI,Los Cafres,"['argentine reggae', 'argentine rock', 'latin alternative', 'rock en espanol']",70,330149
456,2ST5XwWB4uXGKk2NXP8DUI,Los Cafres,"['argentine reggae', 'argentine rock', 'latin alternative', 'rock en espanol']",70,330149
457,2ST5XwWB4uXGKk2NXP8DUI,Los Cafres,"['argentine reggae', 'argentine rock', 'latin alternative', 'rock en espanol']",70,330149
458,16kOCiqZ1auY4sokSeZuKf,Los Bukis,"['banda', 'grupera', 'latin', 'latin pop', 'norteno', 'nu-cumbia', 'ranchera', 'regional mexican']",72,342971
459,16kOCiqZ1auY4sokSeZuKf,Los Bukis,"['banda', 'grupera', 'latin', 'latin pop', 'norteno', 'nu-cumbia', 'ranchera', 'regional mexican']",72,342971
460,3MHaV05u0io8fQbZ2XPtlC,Prince Royce,"['bachata', 'latin', 'latin hip hop', 'latin pop', 'merengue urbano', 'reggaeton', 'tropical']",84,1585234
461,4J13m9IZh03PEhoxAxRhXO,Gerardo Ortiz,"['banda', 'grupera', 'norteno', 'regional mexican', 'regional mexican pop']",79,1519326
462,0PFtn5NtBbbUNbU9EAmIWF,Toto,"['album rock', 'mellow gold', 'rock', 'soft rock']",77,472316
463,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
464,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
465,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
466,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
467,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
468,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
469,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
470,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
471,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
472,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
473,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
474,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
475,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
476,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
477,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
478,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
479,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
480,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
481,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
482,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
483,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
484,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
485,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
486,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
487,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
488,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
489,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
490,6LUIKsUIfKRBmJkjwJSKyC,Nacho Arana,[],27,91
491,2MgC3Q9jfzlVcRoXO9Oy36,Fran Hevia,[],38,2100
492,2MgC3Q9jfzlVcRoXO9Oy36,Fran Hevia,[],38,2100
493,2MgC3Q9jfzlVcRoXO9Oy36,Fran Hevia,[],38,2100
494,2MgC3Q9jfzlVcRoXO9Oy36,Fran Hevia,[],38,2100
495,2MgC3Q9jfzlVcRoXO9Oy36,Fran Hevia,[],38,2100
496,2MgC3Q9jfzlVcRoXO9Oy36,Fran Hevia,[],38,2100
497,2MgC3Q9jfzlVcRoXO9Oy36,Fran Hevia,[],38,2100
498,2MgC3Q9jfzlVcRoXO9Oy36,Fran Hevia,[],38,2100
499,2MgC3Q9jfzlVcRoXO9Oy36,Fran Hevia,[],38,2100
500,2MgC3Q9jfzlVcRoXO9Oy36,Fran Hevia,[],38,2100
501,2MgC3Q9jfzlVcRoXO9Oy36,Fran Hevia,[],38,2100
502,2MgC3Q9jfzlVcRoXO9Oy36,Fran Hevia,[],38,2100
503,2MgC3Q9jfzlVcRoXO9Oy36,Fran Hevia,[],38,2100
504,2MgC3Q9jfzlVcRoXO9Oy36,Fran Hevia,[],38,2100
505,5ayaJ0PyZyqZfxtv0ShJ5i,Pablo Araiza,[],34,544
506,5ayaJ0PyZyqZfxtv0ShJ5i,Pablo Araiza,[],34,544
507,5ayaJ0PyZyqZfxtv0ShJ5i,Pablo Araiza,[],34,544
508,5ayaJ0PyZyqZfxtv0ShJ5i,Pablo Araiza,[],34,544
509,5ayaJ0PyZyqZfxtv0ShJ5i,Pablo Araiza,[],34,544
510,5ayaJ0PyZyqZfxtv0ShJ5i,Pablo Araiza,[],34,544
511,5ayaJ0PyZyqZfxtv0ShJ5i,Pablo Araiza,[],34,544
512,5ayaJ0PyZyqZfxtv0ShJ5i,Pablo Araiza,[],34,544
513,5ayaJ0PyZyqZfxtv0ShJ5i,Pablo Araiza,[],34,544
514,5ayaJ0PyZyqZfxtv0ShJ5i,Pablo Araiza,[],34,544
515,5ayaJ0PyZyqZfxtv0ShJ5i,Pablo Araiza,[],34,544
